text_content,label
Urgent! Your internship slot at fakeinternship.co awaits. Send documents to fraudsite.info.	0
You’ve been selected for an internship. Send your ID proof to sketchyplace.com.	0
Get an instant internship! Pay 399 and get placed in top MNCs. Visit getinternsnow.biz now!	0
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
This letter serves as an official certificate of internship for Bob Smith at Google, under the Research department.	1
We confirm that Bob Smith successfully completed a project-based internship at Infosys during May–October.	1
We confirm that Clara Johnson successfully completed a project-based internship at Infosys during July–November.	1
Certificate of internship: The bearer of this letter, Bob Smith, is certified for internship at TCS.	1
Congratulation! You have won an internship from fakeinternship.co. Share your Aadhaar to confirm.	0
Urgent! Your internship slot at verify-later.org awaits. Send documents to fraudsite.info.	0
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
This is to certify that Clara Johnson has completed an internship at WIPRO from February to April.	1
This letter serves as an official certificate of internship for Eva Brown at TCS, under the Engineering department.	1
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
This is to certify that Bob Smith has completed an internship at Infosys from March to October.	1
Certificate of internship: The bearer of this letter, Alice, is certified for internship at Google.	1
Certificate of internship: The bearer of this letter, Eva Brown, is certified for internship at Infosys.	1
Urgent! Your internship slot at verify-later.org awaits. Send documents to fraudsite.info.	0
Certificate of internship: The bearer of this letter, Clara Johnson, is certified for internship at WIPRO.	1
Certificate of internship: The bearer of this letter, Daniel Lee, is certified for internship at TCS.	1
Certificate of internship: The bearer of this letter, Clara Johnson, is certified for internship at TCS.	1
We confirm that Clara Johnson successfully completed a project-based internship at Microsoft during August–April.	1
Certificate of internship: The bearer of this letter, Alice, is certified for internship at Infosys.	1
This letter serves as an official certificate of internship for Daniel Lee at Microsoft, under the Marketing department.	1
Secure your certificate now! Internship confirmed at getinternsnow.biz after payment.	0
Internship letter: You are selected for a 5-month internship at WIPRO.	1
Secure your certificate now! Internship confirmed at verify-later.org after payment.	0
This is to certify that Bob Smith has completed an internship at Google from March to February.	1
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to fraudsite.info.	0
This letter serves as an official certificate of internship for Bob Smith at TCS, under the Engineering department.	1
Certificate of internship: The bearer of this letter, Alice, is certified for internship at Infosys.	1
Congratulation! You have won an internship from fakeinternship.co. Share your Aadhaar to confirm.	0
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to fraudsite.info.	0
Get an instant internship! Pay 399 and get placed in top MNCs. Visit random-fake.com now!	0
We confirm that Bob Smith successfully completed a project-based internship at Google during November–December.	1
Certificate of internship: The bearer of this letter, John Doe, is certified for internship at Infosys.	1
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
This is to certify that Clara Johnson has completed an internship at WIPRO from February to June.	1
Internship letter: You are selected for a 4-month internship at Microsoft.	1
Certificate of internship: The bearer of this letter, John Doe, is certified for internship at Microsoft.	1
Get an instant internship! Pay 399 and get placed in top MNCs. Visit fakeinternship.co now!	0
Get an instant internship! Pay 499 and get placed in top MNCs. Visit getinternsnow.biz now!	0
Secure your certificate now! Internship confirmed at verify-later.org after payment.	0
Certificate of internship: The bearer of this letter, Daniel Lee, is certified for internship at Amazon.	1
Secure your certificate now! Internship confirmed at random-fake.com after payment.	0
Secure your certificate now! Internship confirmed at verify-later.org after payment.	0
Internship letter: You are selected for a 5-month internship at Infosys.	1
Get an instant internship! Pay 399 and get placed in top MNCs. Visit fakeinternship.co now!	0
This letter serves as an official certificate of internship for Eva Brown at WIPRO, under the Engineering department.	1
Get an instant internship! Pay 599 and get placed in top MNCs. Visit random-fake.com now!	0
Internship letter: You are selected for a 3-month internship at TCS.	1
This letter serves as an official certificate of internship for Daniel Lee at Infosys, under the HR department.	1
This letter serves as an official certificate of internship for Eva Brown at Infosys, under the Design department.	1
Certificate of internship: The bearer of this letter, Bob Smith, is certified for internship at WIPRO.	1
This is to certify that Eva Brown has completed an internship at Infosys from September to December.	1
This letter serves as an official certificate of internship for Daniel Lee at Microsoft, under the Engineering department.	1
Secure your certificate now! Internship confirmed at getinternsnow.biz after payment.	0
Urgent! Your internship slot at random-fake.com awaits. Send documents to unverified-company.net.	0
We confirm that Daniel Lee successfully completed a project-based internship at TCS during October–February.	1
Urgent! Your internship slot at fakeinternship.co awaits. Send documents to sketchyplace.com.	0
We confirm that Clara Johnson successfully completed a project-based internship at Amazon during February–November.	1
